pair_id,bowler,batsman,balls_faced,Runs,is_wicket
6947,Varun Chakravarthy,David Warner,4,3,1
6948,Varun Chakravarthy,David Willey,10,11,0
6949,Varun Chakravarthy,Deepak Hooda,1,0,1
6950,Varun Chakravarthy,Devdutt Padikkal,7,9,0
6951,Varun Chakravarthy,Devon Conway,11,14,1
6952,Varun Chakravarthy,Dinesh Karthik,3,3,0
6953,Varun Chakravarthy,Faf du Plessis,19,22,2
6954,Varun Chakravarthy,Glenn Maxwell,7,5,2
6955,Varun Chakravarthy,Gurkeerat Singh Mann,10,14,0
6956,Varun Chakravarthy,Hardik Pandya,18,21,1
6957,Varun Chakravarthy,Harry Brook,13,18,0
6958,Varun Chakravarthy,Harshal Patel,7,3,2
6959,Varun Chakravarthy,Heinrich Klaasen,3,3,1
6960,Varun Chakravarthy,Ishan Kishan,9,10,0
6961,Varun Chakravarthy,Jason Holder,3,3,1
6962,Varun Chakravarthy,Jaydev Unadkat,5,5,0
6963,Varun Chakravarthy,Jitesh Sharma,4,2,1
6964,Varun Chakravarthy,Jofra Archer,4,7,1
6965,Varun Chakravarthy,Jonny Bairstow,9,25,0
6966,Varun Chakravarthy,Jos Buttler,24,38,1
6967,Varun Chakravarthy,KL Rahul,16,15,0
6968,Varun Chakravarthy,Kagiso Rabada,5,7,0
6969,Varun Chakravarthy,Kane Williamson,3,1,0
6970,Varun Chakravarthy,Kedar Jadhav,3,0,0
6971,Varun Chakravarthy,Kieron Pollard,3,7,0
6972,Varun Chakravarthy,Krunal Pandya,5,3,0
6973,Varun Chakravarthy,Kuldeep Yadav,3,5,0
6974,Varun Chakravarthy,Kumar Kushagra,3,1,1
6975,Varun Chakravarthy,Kyle Jamieson,3,1,0
6976,Varun Chakravarthy,Liam Livingstone,2,1,1
6977,Varun Chakravarthy,M Shahrukh Khan,6,4,0
6978,Varun Chakravarthy,MS Dhoni,12,9,4
6979,Varun Chakravarthy,Manish Pandey,10,12,0
6980,Varun Chakravarthy,Marcus Stoinis,6,4,2
6981,Varun Chakravarthy,Mayank Agarawal,19,16,1
6982,Varun Chakravarthy,Michael Bracewell,6,8,0
6983,Varun Chakravarthy,Moeen Ali,9,13,0
6984,Varun Chakravarthy,Mohammed Siraj,1,2,0
6985,Varun Chakravarthy,Moises Henriques,1,1,0
6986,Varun Chakravarthy,Nicholas Pooran,41,68,2
6987,Varun Chakravarthy,Nitish Rana,5,0,1
6988,Varun Chakravarthy,Pat Cummins,8,10,0
6989,Varun Chakravarthy,Prerak Mankad,5,14,0
6990,Varun Chakravarthy,Prithvi Shaw,10,18,0
6991,Varun Chakravarthy,Priyam Garg,8,2,1
6992,Varun Chakravarthy,Quinton de Kock,31,39,1
6993,Varun Chakravarthy,Rahul Tewatia,11,8,2
6994,Varun Chakravarthy,Rahul Tripathi,31,34,0
6995,Varun Chakravarthy,Rajat Patidar,4,6,0
6996,Varun Chakravarthy,Ramandeep Singh,6,7,0
6997,Varun Chakravarthy,Rashid Khan,1,1,0
6998,Varun Chakravarthy,Rasikh Salam,3,1,0
6999,Varun Chakravarthy,Ravi Bishnoi,1,1,0
7000,Varun Chakravarthy,Ravichandran Ashwin,7,7,1
7001,Varun Chakravarthy,Ravindra Jadeja,3,4,0
7002,Varun Chakravarthy,Rilee Rossouw,4,5,0
7003,Varun Chakravarthy,Rishabh Pant,12,7,3
7004,Varun Chakravarthy,Rishi Dhawan,5,8,1
7005,Varun Chakravarthy,Robin Uthappa,11,21,0
7006,Varun Chakravarthy,Rohit Sharma,30,26,1
7007,Varun Chakravarthy,Rovman Powell,2,1,0
7008,Varun Chakravarthy,Ruturaj Gaikwad,22,24,0
7009,Varun Chakravarthy,Sachin Baby,6,2,1
7010,Varun Chakravarthy,Sai Sudharsan,4,9,0
7011,Varun Chakravarthy,Sam Curran,9,7,0
7012,Varun Chakravarthy,Shahbaz Ahmed,8,9,1
7013,Varun Chakravarthy,Shane Watson,10,9,1
7014,Varun Chakravarthy,Shashank Singh,5,16,0
7015,Varun Chakravarthy,Sherfane Rutherford,10,15,0
7016,Varun Chakravarthy,Shikhar Dhawan,27,29,0
7017,Varun Chakravarthy,Shimron Hetmyer,4,3,2
7018,Varun Chakravarthy,Shivam Dube,4,13,0
7019,Varun Chakravarthy,Shreyas Gopal,10,6,0
7020,Varun Chakravarthy,Shreyas Iyer,4,3,1
7021,Varun Chakravarthy,Shubman Gill,9,18,0
7022,Varun Chakravarthy,Sumit Kumar,4,3,0
7023,Varun Chakravarthy,Sunil Narine,5,24,0
7024,Varun Chakravarthy,Suryakumar Yadav,13,13,1
7025,Varun Chakravarthy,Suyash Prabhudessai,11,14,0
7026,Varun Chakravarthy,Tilak Varma,4,7,0
7027,Varun Chakravarthy,Tim David,4,1,1
7028,Varun Chakravarthy,Tom Curran,12,11,0
7029,Varun Chakravarthy,Tristan Stubbs,18,32,2
7030,Varun Chakravarthy,Vijayakanth Viyaskanth,2,2,0
7031,Varun Chakravarthy,Virat Kohli,10,8,0
7032,Varun Chakravarthy,Wanindu Hasaranga,1,0,1
7033,Varun Chakravarthy,Will Jacks,7,15,0
7034,Varun Chakravarthy,Wriddhiman Saha,15,14,0
7035,Varun Chakravarthy,Yudhvir Singh,4,6,1
7036,Venkatesh Iyer,Aiden Markram,2,2,0
7037,Venkatesh Iyer,Dinesh Karthik,1,1,0
7038,Venkatesh Iyer,Faf du Plessis,3,4,0
7039,Venkatesh Iyer,Harshal Patel,5,9,0
7040,Venkatesh Iyer,Ishan Kishan,3,6,0
7041,Venkatesh Iyer,M Shahrukh Khan,2,7,0
7042,Venkatesh Iyer,Mayank Agarawal,3,8,0
7043,Venkatesh Iyer,Moeen Ali,8,6,0
7044,Venkatesh Iyer,Rahul Tripathi,9,13,1
7045,Venkatesh Iyer,Ramandeep Singh,3,2,0
7046,Venkatesh Iyer,Rishabh Pant,6,28,0
7047,Venkatesh Iyer,Suresh Raina,1,1,0
7048,Vijay Shankar,Aaron Finch,5,9,0
7049,Vijay Shankar,Andre Russell,5,5,0
7050,Vijay Shankar,Axar Patel,1,1,0
7051,Vijay Shankar,Ben Stokes,9,5,0
7052,Vijay Shankar,Devdutt Padikkal,6,4,1
7053,Vijay Shankar,Dinesh Karthik,2,7,0
7054,Vijay Shankar,Jos Buttler,1,0,1
7055,Vijay Shankar,Nitish Rana,12,13,1
7056,Vijay Shankar,Prasidh Krishna,2,1,0
7057,Vijay Shankar,Rahul Tewatia,4,2,0
7058,Vijay Shankar,Rishabh Pant,5,7,0
7059,Vijay Shankar,Riyan Parag,8,7,0
7060,Vijay Shankar,Robin Uthappa,3,4,0
7061,Vijay Shankar,Sanju Samson,9,12,0
7062,Vijay Shankar,Shreyas Iyer,5,3,1
7063,Vijay Shankar,Shubman Gill,11,7,0
7064,Vijay Shankar,Steven Smith,4,7,0
7065,Vijay Shankar,Yuzvendra Chahal,1,0,0
7066,Vijayakanth Viyaskanth,Shreyas Iyer,7,7,0
7067,Vijayakanth Viyaskanth,Venkatesh Iyer,5,15,0
7068,Vinay Kumar,Ajinkya Rahane,8,6,0
7069,Vinay Kumar,Amit Mishra,2,1,0
7070,Vinay Kumar,Brendon McCullum,6,14,0
7071,Vinay Kumar,Chris Lynn,2,0,1
7072,Vinay Kumar,Chris Morris,8,8,1
7073,Vinay Kumar,Chris Woakes,1,0,1
7074,Vinay Kumar,Colin de Grandhomme,5,13,0
7075,Vinay Kumar,Dwayne Smith,7,6,0
7076,Vinay Kumar,Faf du Plessis,2,0,1
7077,Vinay Kumar,Gautam Gambhir,10,7,0
7078,Vinay Kumar,Imran Tahir,1,1,0
7079,Vinay Kumar,Karun Nair,4,2,0
7080,Vinay Kumar,Mandeep Singh,5,16,1
7081,Vinay Kumar,Manish Pandey,7,8,0
7082,Vinay Kumar,Mayank Agarawal,1,0,1
7083,Vinay Kumar,Michael Hussey,5,5,0
7084,Vinay Kumar,Mohit Sharma,5,20,0
7085,Vinay Kumar,Pawan Negi,1,1,0
7086,Vinay Kumar,Quinton de Kock,7,20,0
7087,Vinay Kumar,Ravindra Jadeja,4,7,0
7088,Vinay Kumar,Robin Uthappa,3,1,0
7089,Vinay Kumar,Sanju Samson,9,6,1
7090,Vinay Kumar,Shahbaz Nadeem,1,0,0
7091,Vinay Kumar,Steven Smith,1,1,0
7092,Vinay Kumar,Suresh Raina,1,0,0
7093,Vinay Kumar,Suryakumar Yadav,5,12,0
7094,Vinay Kumar,Yusuf Pathan,9,12,1
7095,Virat Kohli,Karun Nair,1,1,0
7096,Virat Kohli,Steven Smith,4,2,1
7097,Vivrant Sharma,Jos Buttler,9,16,0
7098,Vivrant Sharma,Sanju Samson,4,2,0
7099,Wanindu Hasaranga,Amit Mishra,5,0,0
7100,Wanindu Hasaranga,Andre Russell,4,6,0
7101,Wanindu Hasaranga,Ayush Badoni,2,2,0
7102,Wanindu Hasaranga,Bhanuka Rajapaksa,11,22,0
7103,Wanindu Hasaranga,Deepak Hooda,13,21,2
7104,Wanindu Hasaranga,Devdutt Padikkal,2,2,0
7105,Wanindu Hasaranga,Jos Buttler,11,17,0
7106,Wanindu Hasaranga,KL Rahul,12,18,0
7107,Wanindu Hasaranga,Krishnappa Gowtham,6,9,0
7108,Wanindu Hasaranga,Krunal Pandya,2,6,0
7109,Wanindu Hasaranga,Liam Livingstone,3,9,0
7110,Wanindu Hasaranga,M Shahrukh Khan,6,6,0
7111,Wanindu Hasaranga,Marcus Stoinis,16,20,0
7112,Wanindu Hasaranga,Mayank Agarawal,1,0,1
7113,Wanindu Hasaranga,Naveen-ul-Haq,1,1,0
7114,Wanindu Hasaranga,Nicholas Pooran,3,7,0
7115,Wanindu Hasaranga,Ravindra Jadeja,1,0,1
7116,Wanindu Hasaranga,Robin Uthappa,5,9,1
7117,Wanindu Hasaranga,Sam Billings,8,10,0
7118,Wanindu Hasaranga,Sanju Samson,11,7,1
7119,Wanindu Hasaranga,Sheldon Jackson,1,0,1
7120,Wanindu Hasaranga,Shikhar Dhawan,3,3,0
7121,Wanindu Hasaranga,Shivam Dube,13,31,0
7122,Wanindu Hasaranga,Shreyas Iyer,3,1,1
7123,Wanindu Hasaranga,Shubman Gill,7,11,0
7124,Wanindu Hasaranga,Sunil Narine,2,1,1
7125,Wanindu Hasaranga,Tim Southee,2,1,1
7126,Wanindu Hasaranga,Umesh Yadav,1,1,0
7127,Wanindu Hasaranga,Varun Chakravarthy,3,0,0
7128,Wanindu Hasaranga,Venkatesh Iyer,5,9,0
7129,Washington Sundar,Ajinkya Rahane,9,11,1
7130,Washington Sundar,Ambati Rayudu,16,17,1
7131,Washington Sundar,Ayush Badoni,2,5,0
7132,Washington Sundar,Ben Stokes,4,1,0
7133,Washington Sundar,David Miller,2,2,0
7134,Washington Sundar,David Warner,5,7,0
7135,Washington Sundar,Deepak Hooda,2,2,0
7136,Washington Sundar,Dinesh Karthik,5,8,0
7137,Washington Sundar,Eoin Morgan,7,9,1
7138,Washington Sundar,Evin Lewis,3,0,1
7139,Washington Sundar,Faf du Plessis,7,7,1
7140,Washington Sundar,Gautam Gambhir,8,13,1
7141,Washington Sundar,Hardik Pandya,8,4,0
7142,Washington Sundar,Ishan Kishan,9,8,0
7143,Washington Sundar,Jason Holder,3,1,0
7144,Washington Sundar,Jos Buttler,7,7,0
7145,Washington Sundar,KL Rahul,7,9,0
7146,Washington Sundar,Kane Williamson,3,8,0
7147,Washington Sundar,Kuldeep Yadav,6,3,0
7148,Washington Sundar,Kyle Mayers,3,5,0
7149,Washington Sundar,Lockie Ferguson,1,1,0
7150,Washington Sundar,Mahipal Lomror,8,5,0
7151,Washington Sundar,Manish Pandey,15,15,0
7152,Washington Sundar,Marcus Stoinis,8,13,0
7153,Washington Sundar,Matthew Wade,7,7,0
7154,Washington Sundar,Moeen Ali,11,9,0
7155,Washington Sundar,Narayan Jagadeesan,8,8,0
7156,Washington Sundar,Nicholas Pooran,5,4,0
7157,Washington Sundar,Nitish Rana,12,22,1
7158,Washington Sundar,Pat Cummins,10,1,0
7159,Washington Sundar,Prithvi Shaw,13,13,0
7160,Washington Sundar,Quinton de Kock,8,5,1
7161,Washington Sundar,Rahul Tripathi,13,26,0
7162,Washington Sundar,Rinku Singh,4,4,0
7163,Washington Sundar,Rishabh Pant,14,14,0
7164,Washington Sundar,Riyan Parag,3,2,0
7165,Washington Sundar,Robin Uthappa,21,32,1
7166,Washington Sundar,Ruturaj Gaikwad,19,22,0
7167,Washington Sundar,Sai Sudharsan,1,1,0
7168,Washington Sundar,Saurabh Tiwary,3,2,0
7169,Washington Sundar,Shane Watson,6,5,1
7170,Washington Sundar,Sheldon Jackson,2,4,1
7171,Washington Sundar,Shikhar Dhawan,24,18,0
7172,Washington Sundar,Shimron Hetmyer,3,2,0
7173,Washington Sundar,Shivam Dube,1,1,0
7174,Washington Sundar,Shreyas Iyer,1,1,0
7175,Washington Sundar,Steven Smith,5,7,0
7176,Washington Sundar,Sunil Narine,8,20,0
7177,Washington Sundar,Suryakumar Yadav,7,5,0
7178,Wayne Parnell,Devdutt Padikkal,3,5,0
7179,Wayne Parnell,Dhruv Jurel,3,0,0
7180,Wayne Parnell,Joe Root,8,4,1
7181,Wayne Parnell,Jos Buttler,3,1,1
7182,Wayne Parnell,Sanju Samson,1,0,1
7183,Wayne Parnell,Shimron Hetmyer,1,1,0
7184,Yash Dayal,Abhishek Sharma,5,5,1
7185,Yash Dayal,Aiden Markram,5,7,0
7186,Yash Dayal,Ambati Rayudu,2,7,0
7187,Yash Dayal,Andre Russell,19,48,0
7188,Yash Dayal,Angkrish Raghuvanshi,2,3,1
7189,Yash Dayal,Bhuvneshwar Kumar,7,9,0
7190,Yash Dayal,David Miller,11,18,0
7191,Yash Dayal,Devdutt Padikkal,1,0,1
7192,Yash Dayal,Heinrich Klaasen,8,8,0
7193,Yash Dayal,Jos Buttler,28,65,1
7194,Yash Dayal,Kuldeep Sen,3,0,0
7195,Yash Dayal,Mayank Markande,2,1,0
7196,Yash Dayal,Nitish Rana,9,10,0
7197,Yash Dayal,Obed McCoy,3,1,0
7198,Yash Dayal,Phil Salt,3,10,0
7199,Yash Dayal,Rahul Tripathi,1,1,0
7200,Yash Dayal,Ramandeep Singh,2,5,0
7201,Yash Dayal,Rassie van der Dussen,2,0,1
7202,Yash Dayal,Ravichandran Ashwin,2,2,1
7203,Yash Dayal,Rinku Singh,9,35,1
7204,Yash Dayal,Riyan Parag,10,10,0
7205,Yash Dayal,Ruturaj Gaikwad,4,7,0
7206,Yash Dayal,Sai Sudharsan,14,14,0
7207,Yash Dayal,Sanju Samson,6,10,0
7208,Yash Dayal,Shimron Hetmyer,5,11,0
7209,Yash Dayal,Shreyas Iyer,8,11,1
7210,Yash Dayal,Shubman Gill,3,3,0
7211,Yash Dayal,Sunil Narine,7,6,1
7212,Yash Dayal,Tom Kohler-Cadmore,5,9,0
7213,Yash Dayal,Umesh Yadav,3,2,0
7214,Yash Dayal,Venkatesh Iyer,17,41,0
7215,Yash Dayal,Yashasvi Jaiswal,19,28,2
7216,Yash Dayal,Yuzvendra Chahal,3,2,1
7217,Yash Thakur,Abdul Samad,3,7,0
7218,Yash Thakur,Ajinkya Rahane,2,8,0
7219,Yash Thakur,Angkrish Raghuvanshi,6,8,0
7220,Yash Thakur,Anmolpreet Singh,4,5,0
7221,Yash Thakur,Cameron Green,3,3,0
7222,Yash Thakur,David Miller,6,11,0
7223,Yash Thakur,David Warner,3,2,1
7224,Yash Thakur,Dhruv Jurel,13,19,0
7225,Yash Thakur,Dinesh Karthik,1,1,0
7226,Yash Thakur,Faf du Plessis,1,0,0
7227,Yash Thakur,Hardik Pandya,4,8,0
7228,Yash Thakur,Ishan Kishan,6,6,0
7229,Yash Thakur,Jake Fraser-McGurk,11,15,0
7230,Yash Thakur,Jos Buttler,3,5,1
7231,Yash Thakur,Karn Sharma,1,2,0
7232,Yash Thakur,MS Dhoni,4,16,0
7233,Yash Thakur,Moeen Ali,3,3,0
7234,Yash Thakur,Nehal Wadhera,4,5,0
7235,Yash Thakur,Noor Ahmad,2,4,1
7236,Yash Thakur,Phil Salt,9,24,0
7237,Yash Thakur,Rahul Tewatia,11,20,1
7238,Yash Thakur,Rahul Tripathi,7,9,1
7239,Yash Thakur,Ramandeep Singh,2,10,0
7240,Yash Thakur,Rashid Khan,3,0,1
7241,Yash Thakur,Ravindra Jadeja,10,13,0
7242,Yash Thakur,Rinku Singh,2,2,0
7243,Yash Thakur,Rishabh Pant,4,8,0
7244,Yash Thakur,Riyan Parag,6,11,0
7245,Yash Thakur,Rohit Sharma,8,16,0
7246,Yash Thakur,Ruturaj Gaikwad,2,4,1
7247,Yash Thakur,Sai Sudharsan,2,2,0
7248,Yash Thakur,Sanju Samson,22,53,0
7249,Yash Thakur,Shai Hope,4,3,0
7250,Yash Thakur,Shivam Dube,3,2,0
7251,Yash Thakur,Shreyas Iyer,14,18,1
7252,Yash Thakur,Shubman Gill,15,26,1
7253,Yash Thakur,Spencer Johnson,1,0,0
7254,Yash Thakur,Sunil Narine,6,8,0
7255,Yash Thakur,Suryakumar Yadav,1,0,1
7256,Yash Thakur,Tim David,5,8,0
7257,Yash Thakur,Tristan Stubbs,2,3,0
7258,Yash Thakur,Umesh Yadav,1,0,0
7259,Yash Thakur,Venkatesh Iyer,1,1,0
7260,Yash Thakur,Vijay Shankar,1,0,1
7261,Yash Thakur,Virat Kohli,7,7,0
7262,Yash Thakur,Vishnu Vinod,3,3,1
7263,Yash Thakur,Wanindu Hasaranga,4,2,1
7264,Yash Thakur,Washington Sundar,4,3,0
7265,Yash Thakur,Wriddhiman Saha,4,8,0
7266,Yash Thakur,Yashasvi Jaiswal,2,5,0
7267,Yudhvir Singh,Angkrish Raghuvanshi,1,0,1
7268,Yudhvir Singh,Atharva Taide,3,0,1
7269,Yudhvir Singh,Harpreet Singh,5,5,0
7270,Yudhvir Singh,Matthew Short,6,11,0
7271,Yudhvir Singh,Prabhsimran Singh,4,4,1
7272,Yudhvir Singh,Ramandeep Singh,4,15,0
7273,Yudhvir Singh,Rinku Singh,2,5,0
7274,Yudhvir Singh,Shreyas Iyer,5,4,0
7275,Yusuf Pathan,AB de Villiers,4,9,0
7276,Yusuf Pathan,Ajinkya Rahane,7,9,0
7277,Yusuf Pathan,Ben Stokes,1,0,1
7278,Yusuf Pathan,Chris Gayle,12,25,0
7279,Yusuf Pathan,Daren Sammy,2,2,0
7280,Yusuf Pathan,David Warner,16,19,0
7281,Yusuf Pathan,Dinesh Karthik,1,0,1
7282,Yusuf Pathan,Dwayne Bravo,7,7,0
7283,Yusuf Pathan,Eoin Morgan,1,1,0
7284,Yusuf Pathan,Jos Buttler,4,5,0
7285,Yusuf Pathan,Mandeep Singh,3,6,1
7286,Yusuf Pathan,Moises Henriques,6,18,0
7287,Yusuf Pathan,Ravindra Jadeja,5,4,0
7288,Yusuf Pathan,Sean Abbott,2,1,0
7289,Yusuf Pathan,Shikhar Dhawan,6,4,1
7290,Yuvraj Singh,Chris Lynn,3,7,0
7291,Yuvraj Singh,David Warner,8,8,1
7292,Yuvraj Singh,Dinesh Karthik,3,6,0
7293,Yuvraj Singh,Dwayne Bravo,2,1,0
7294,Yuvraj Singh,Faf du Plessis,8,9,0
7295,Yuvraj Singh,George Bailey,4,8,0
7296,Yuvraj Singh,KL Rahul,4,8,0
7297,Yuvraj Singh,Kane Williamson,4,2,0
7298,Yuvraj Singh,Karun Nair,5,6,0
7299,Yuvraj Singh,MS Dhoni,8,15,0
7300,Yuvraj Singh,Manish Pandey,2,2,1
7301,Yuvraj Singh,Piyush Chawla,6,4,0
7302,Yuvraj Singh,Ravi Bopara,2,2,0
7303,Yuvraj Singh,Ravichandran Ashwin,2,2,0
7304,Yuvraj Singh,Rishabh Pant,1,1,0
7305,Yuvraj Singh,Shikhar Dhawan,7,13,0
7306,Yuvraj Singh,Yusuf Pathan,4,9,0
7307,Yuzvendra Chahal,Abdul Samad,2,0,1
7308,Yuzvendra Chahal,Abhinav Manohar,13,24,1
7309,Yuzvendra Chahal,Abhishek Sharma,5,10,0
7310,Yuzvendra Chahal,Aiden Markram,2,1,1
7311,Yuzvendra Chahal,Ajinkya Rahane,20,22,1
7312,Yuzvendra Chahal,Ambati Rayudu,12,8,1
7313,Yuzvendra Chahal,Andre Russell,16,36,0
7314,Yuzvendra Chahal,Angkrish Raghuvanshi,7,12,0
7315,Yuzvendra Chahal,Anmolpreet Singh,5,6,1
7316,Yuzvendra Chahal,Anuj Rawat,3,6,0
7317,Yuzvendra Chahal,Cameron Green,6,13,0
7318,Yuzvendra Chahal,Chris Gayle,8,16,0
7319,Yuzvendra Chahal,Chris Lynn,3,1,0
7320,Yuzvendra Chahal,Chris Morris,7,9,0
7321,Yuzvendra Chahal,Chris Woakes,5,2,0
7322,Yuzvendra Chahal,Colin de Grandhomme,2,0,1
7323,Yuzvendra Chahal,Daniel Sams,1,0,1
7324,Yuzvendra Chahal,David Miller,22,42,0
7325,Yuzvendra Chahal,David Warner,10,18,0
7326,Yuzvendra Chahal,Deepak Hooda,15,19,1
7327,Yuzvendra Chahal,Dinesh Karthik,19,19,1
7328,Yuzvendra Chahal,Eoin Morgan,8,4,0
7329,Yuzvendra Chahal,Evin Lewis,3,2,0
7330,Yuzvendra Chahal,Faf du Plessis,9,8,0
7331,Yuzvendra Chahal,Gautam Gambhir,14,23,1
7332,Yuzvendra Chahal,Glenn Maxwell,14,32,0
7333,Yuzvendra Chahal,Glenn Phillips,2,3,0
7334,Yuzvendra Chahal,Hardik Pandya,40,34,2
7335,Yuzvendra Chahal,Harpreet Brar,2,1,0
7336,Yuzvendra Chahal,Heinrich Klaasen,7,13,1
7337,Yuzvendra Chahal,Ishan Kishan,12,10,2
7338,Yuzvendra Chahal,Jason Holder,5,4,0
7339,Yuzvendra Chahal,Jason Roy,7,10,0
7340,Yuzvendra Chahal,Jasprit Bumrah,3,0,1
7341,Yuzvendra Chahal,Jofra Archer,1,1,0
7342,Yuzvendra Chahal,Jonny Bairstow,12,12,1
7343,Yuzvendra Chahal,Jos Buttler,19,14,1
7344,Yuzvendra Chahal,KL Rahul,37,57,0
7345,Yuzvendra Chahal,Kane Williamson,17,18,0
7346,Yuzvendra Chahal,Karun Nair,3,2,1
7347,Yuzvendra Chahal,Kieron Pollard,7,3,0
7348,Yuzvendra Chahal,Krunal Pandya,10,11,1
7349,Yuzvendra Chahal,Kuldeep Yadav,2,0,0
7350,Yuzvendra Chahal,Liam Livingstone,4,2,1
7351,Yuzvendra Chahal,Lockie Ferguson,4,7,0
7352,Yuzvendra Chahal,M Shahrukh Khan,5,2,1
7353,Yuzvendra Chahal,MS Dhoni,11,14,1
7354,Yuzvendra Chahal,Mahipal Lomror,26,39,2
7355,Yuzvendra Chahal,Manish Pandey,34,32,2
7356,Yuzvendra Chahal,Marcus Stoinis,10,10,0
7357,Yuzvendra Chahal,Matthew Wade,9,9,0
7358,Yuzvendra Chahal,Mayank Agarawal,2,1,1
7359,Yuzvendra Chahal,Michael Bracewell,5,5,0
7360,Yuzvendra Chahal,Mitchell Marsh,11,12,1
7361,Yuzvendra Chahal,Moeen Ali,2,10,0
7362,Yuzvendra Chahal,Murugan Ashwin,2,1,0
7363,Yuzvendra Chahal,Narayan Jagadeesan,13,20,0
7364,Yuzvendra Chahal,Nicholas Pooran,23,29,0
7365,Yuzvendra Chahal,Nitish Rana,12,20,0
7366,Yuzvendra Chahal,Pat Cummins,7,3,1
7367,Yuzvendra Chahal,Prithvi Shaw,10,30,1
7368,Yuzvendra Chahal,Priyam Garg,13,14,1
7369,Yuzvendra Chahal,Quinton de Kock,13,9,2
7370,Yuzvendra Chahal,Rahul Tewatia,6,7,0
7371,Yuzvendra Chahal,Rahul Tripathi,29,27,1
7372,Yuzvendra Chahal,Rajat Patidar,21,36,0
7373,Yuzvendra Chahal,Rishabh Pant,17,25,0
7374,Yuzvendra Chahal,Riyan Parag,12,6,0
7375,Yuzvendra Chahal,Robin Uthappa,10,6,2
7376,Yuzvendra Chahal,Rohit Sharma,5,3,0
7377,Yuzvendra Chahal,Ruturaj Gaikwad,15,19,0
7378,Yuzvendra Chahal,Sai Sudharsan,5,11,0
7379,Yuzvendra Chahal,Sam Billings,2,3,0
7380,Yuzvendra Chahal,Sanju Samson,20,30,4
7381,Yuzvendra Chahal,Saurabh Tiwary,1,1,0
7382,Yuzvendra Chahal,Shakib Al Hasan,1,1,0
7383,Yuzvendra Chahal,Shane Watson,4,10,1
7384,Yuzvendra Chahal,Shikhar Dhawan,16,21,0
7385,Yuzvendra Chahal,Shimron Hetmyer,4,2,0
7386,Yuzvendra Chahal,Shivam Dube,3,3,0
7387,Yuzvendra Chahal,Shreyas Iyer,17,16,1
